H,1.00794,18618.0519408073,1.0,1.0,3.5892684527252,1.195479825,3.21974562,0.0,-3.725,2.89,20.13,31.0,0.0899,13.598443,7.853,4.73024109786315,-3.331290765,2.365120549,2.979865165,0.0,6.615,14.304,28.836,32.02,0,0,0,0,0,1,92,0,0,0,0,0,0,1,1,1,1,0.666793,1,194,0,0,0,1,1,0,0,0,0,0,0,0.0
Ba,137.327,64.9692816746952,56.0,2.0,10.0577986216445,0.0,1.59964069,0.0,0.0,63.59,2143.0,215.0,3510.0,5.211664,0.0,10.0577986216445,-1.92352226,5.028899311,6.3360161,0.0,63.59,0.204,28.07,62.88,1,0,0,0,1,0,9,0,0,0,0,0,0,0,2,0,2,39.7,6,229,0,0,0,0,0,1,0,0,0,0,0,0.0
La,138.90547,37.5306461188031,57.0,3.0,8.4320768992023,0.131681664999999,7.77495265,0.0008051,0.572499999999998,37.47,3737.0,207.0,6146.0,5.5769,0.0,8.38891205220146,-4.927546185,4.194456026,5.28468344,0.0,36.8975,0.195,27.11,37.42,0,0,1,0,1,0,13,9,1,0,0,0,0,0,2,9,3,31.1,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Ce,140.116,34.7845014783339,58.0,3.0,8.38682742661131,0.121388169999999,3.65500445,0.0,-0.370000000000005,36.87,3633.0,204.0,6689.0,5.5387,0.0,8.41478876292688,-4.77656965,4.207394381,5.300984746,0.0,37.24,0.192,26.94,34.47,0,0,1,0,1,0,15,9,1,13,1,0,0,0,2,22,4,29.6,6,194,0,0,0,0,0,0,1,1,0,0,0,0.0
Pr,140.90765,35.2391757331551,59.0,3.0,8.31185223060113,0.12529012,3.59202414,0.0,0.215000000000003,35.89,3563.0,203.0,6640.0,5.473,0.0,8.29522152003546,-4.77382996,4.14761076,5.225662103,0.0,35.675,0.193,27.2,34.5,0,0,1,0,1,0,17,0,0,11,3,0,0,0,2,11,5,28.2,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Nd,144.242,34.1690548824543,60.0,3.0,8.24021490626229,0.13159904,3.44641484,0.0,0.159999999999997,34.97,3373.0,201.0,7010.0,5.525,0.0,8.22762840089464,-4.76235134,4.1138142,5.183081107,0.0,34.81,0.19,27.45,34.2,0,0,1,0,1,0,19,0,0,10,4,0,0,0,2,10,6,31.4,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Pm,145.0,33.1475485627589,61.0,3.0,8.17130561560935,0.1365725925,3.36326605,0.0,0.2575,34.1,3273.0,199.0,7264.0,5.582,0.0,8.15068557846985,-4.7446213425,4.075342789,5.134610166,0.0,33.8425,0.0,0.0,33.67,0,0,1,0,1,0,21,0,0,9,5,0,0,0,2,9,7,30.1,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Sm,150.36,33.9568190130002,62.0,3.0,8.12875014260009,0.140138335,3.25688831,0.0,0.340000000000003,33.57,2076.0,198.0,7353.0,5.6437,0.0,8.10121406381752,-4.713379635,4.050607032,5.103445064,0.0,33.23,0.196,29.54,33.14,0,0,1,0,1,0,23,0,0,8,6,0,0,0,2,8,8,28.8,6,166,0,0,0,0,0,1,1,0,0,0,0,0.0
Eu,151.964,48.1212923577191,63.0,3.0,8.35562387818653,0.0,2.43429944,0.0,0.0,36.46,1800.0,198.0,5244.0,5.67038,0.0,8.35562387818653,-1.82958684,4.177811939,5.263713205,0.0,36.46,0.182,27.66,48.53,0,0,1,0,1,0,25,0,0,7,7,0,0,0,2,7,9,27.7,6,229,0,0,0,0,0,1,1,0,0,0,0,0.0
Gd,157.25,33.0497243138068,64.0,3.0,8.05215918830477,0.14373427,3.3984822,0.0,0.580000000000005,32.63,3523.0,196.0,7901.0,6.1498,0.0,8.00416449840962,-4.65442131,4.002082249,5.042307669,0.0,32.05,0.235,37.03,32.98,0,0,1,0,1,0,27,9,1,7,7,0,0,0,2,16,10,23.5,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Tb,158.92535,32.109492755383,65.0,3.0,8.00998752597674,0.14441081667,3.36716234,0.0,0.383333333299998,32.12,3503.0,194.0,8219.0,5.8638,0.0,7.9779950840129,-4.62921769667,3.988997542,5.025821971,0.0,31.7366666667,0.182,28.91,31.95,0,0,1,0,1,0,29,0,0,5,9,0,0,0,2,5,11,25.5,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Dy,162.5,31.5569998455358,66.0,3.0,7.9336173583474,0.146173713330001,3.35771331,0.0,-0.0299999999999976,31.21,2840.0,192.0,8551.0,5.9389,0.0,7.93615855562507,-4.60155445333,3.968079278,4.99946661,0.0,31.24,0.173,28.16,31.6,0,0,1,0,1,0,31,0,0,4,10,0,0,0,2,4,12,24.5,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Ho,164.93032,31.1403799107649,67.0,3.0,7.94292713763147,0.14269267667,3.13511407,0.0,0.586666666700001,31.32,2973.0,192.0,8795.0,6.0215,0.0,7.89302023755781,-4.57741687667,3.946510119,4.972291172,0.0,30.7333333333,0.165,27.15,31.11,0,0,1,0,1,0,33,0,0,3,11,0,0,0,2,3,13,23.6,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Er,167.259,30.6360683670134,68.0,3.0,7.88845185556048,0.141755915,3.16018015,0.0,0.0949999999999989,30.68,3141.0,189.0,9066.0,6.1077,0.0,7.88030129316004,-4.563633745,3.940150647,4.964278739,0.0,30.585,0.168,28.12,30.67,0,0,1,0,1,0,35,0,0,2,12,0,0,0,2,2,14,22.7,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Tm,168.93421,30.0963858478217,69.0,3.0,7.82364074557323,0.14305938,3.10359129,0.0,0.149999999999999,29.93,2223.0,190.0,9321.0,6.18431,0.0,7.81054895279766,-4.47387849,3.905274476,4.920337518,0.0,29.78,0.16,27.03,30.14,0,0,1,0,1,0,37,0,0,1,13,0,0,0,2,1,15,21.8,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Yb,173.054,43.7396719385591,70.0,3.0,8.1456649508884,0.00659261999999994,1.85545181,0.0,-0.339999999999996,33.78,1469.0,187.0,6570.0,6.25416,0.0,8.17290282159522,-1.47410408,4.086451411,5.148606152,0.0,34.12,0.155,26.74,41.17,0,0,1,0,1,0,39,0,0,0,14,0,0,0,2,0,16,20.9,6,225,0,0,0,0,0,1,1,0,0,0,0,0.0
Lu,174.9668,29.5240319080689,71.0,3.0,7.7727738032124,0.13809111,2.96715842,0.0,0.485000000000003,29.35,3675.0,187.0,9841.0,5.42586,0.0,7.72972152649604,-4.52300002,3.864860763,4.869419431,0.0022471,28.865,0.154,26.86,29.52,0,1,1,0,1,0,41,9,1,0,14,0,0,0,2,9,17,21.9,6,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Hf,178.49,22.2687111944408,72.0,4.0,7.04676175410395,0.179649975,4.73267057,0.0,-0.329999999999998,21.87,4876.0,175.0,13310.0,6.82507,0.0,7.08202821013824,-9.954299335,3.541014105,4.461398209,0.0,22.2,0.144,25.73,22.42,0,1,0,0,1,0,45,8,2,0,14,0,0,0,2,8,18,16.2,6,194,0,0,0,0,0,0,0,1,0,0,0,0.0
Ta,180.94788,18.0467295591839,73.0,5.0,6.61849723862901,0.0,5.43624355,0.0,0.0,18.12,5731.0,170.0,16650.0,7.54957,0.0,6.61849723862901,-11.85139954,3.309248619,4.169391995,0.0,18.12,0.14,25.36,17.65,0,1,0,0,1,0,48,7,3,0,14,0,0,0,2,7,19,13.1,6,229,0,0,0,0,0,0,0,0,1,0,0,0.0
W,183.84,15.8587344239951,74.0,6.0,6.35621150109768,0.0,7.37947651,0.0,0.0,16.05,5828.0,162.0,19250.0,7.86403,0.0,6.35621150109768,-12.95880062,3.178105751,4.004162334,0.0,16.05,0.132,24.27,15.85,0,1,0,0,1,0,51,6,4,0,14,0,0,0,2,6,20,11.1,6,229,0,0,0,0,0,0,0,0,0,1,0,0.0
Re,186.207,14.7103342296135,75.0,7.0,6.18672149508814,0.315249715,8.74669745,0.0,0.145000000000001,14.8,5869.0,151.0,21020.0,7.83352,0.0,6.16645076754074,-12.417027765,3.083225384,3.884620563,0.0,14.655,0.137,25.48,14.71,0,1,0,0,1,0,54,5,5,0,14,0,0,0,2,5,21,9.7,6,194,0,0,0,0,0,0,0,1,0,1,1,0.0
Os,190.23,13.98369766809,76.0,8.0,6.15591340803611,0.88833833,8.77732215,0.0,0.49,14.58,5285.0,144.0,22590.0,8.43823,0.0,6.08616410861809,-11.22070399,3.043082054,3.834043137,0.0,14.09,0.13,24.7,13.8,0,1,0,0,1,0,57,4,6,0,14,0,0,0,2,4,22,8.5,6,194,0,0,0,0,0,0,1,1,0,0,0,0.0
Ir,192.217,14.1485504686127,77.0,9.0,6.16294231732528,0.621355879999999,9.63998473,0.4830855,0.42,14.63,4701.0,141.0,22560.0,8.96702,0.0,6.10339325675201,-8.84851145,3.051696628,3.84489682,0.0,14.21,0.131,25.1,13.88,0,1,0,0,1,0,60,3,7,0,14,0,0,0,2,3,23,7.6,6,225,0,0,0,0,0,0,1,1,0,0,0,0.0
Pt,195.084,15.3604635067342,78.0,10.0,6.22411695887606,0.10337169,7.72009177,0.0,0.0500000000000007,15.07,4098.0,136.0,21090.0,8.9588,0.0,6.2172257697173,-6.02850968,3.108612885,3.91660681,0.0,15.02,0.133,25.86,15.1,0,1,0,0,1,0,63,1,9,0,14,0,0,1,1,2,24,6.5,6,225,0,0,0,0,0,1,0,1,0,0,0,0.0
Au,196.966569,16.9470636164805,79.0,11.0,6.44473861342705,0.0252397899999997,6.00475614,0.0,0.0300000000000011,16.73,3129.0,136.0,19300.0,9.22553,0.0,6.44088410376749,-3.20969261,3.220442052,4.057502731,0.0,16.7,0.129,25.418,16.96,0,1,0,0,1,0,66,0,10,0,14,0,0,1,1,1,25,5.8,6,225,0,0,0,0,1,0,1,0,0,0,0,0.0
Hg,200.59,24.6117420696302,80.0,12.0,7.09582509301725,0.090274602414,3.26813685,0.0,-2.9075862069,22.33,629.73,132.0,13534.0,10.4375,0.0,7.39133011478387,-0.250105562414,3.695665057,4.656246199,0.0,25.2375862069,0.14,27.983,23.82,0,1,0,0,1,0,71,0,10,0,14,0,0,0,2,0,26,5.36,6,166,0,0,0,0,1,1,0,0,0,0,0,2.0
Tl,204.3833,28.6408765609082,81.0,13.0,7.48887238721851,0.0197798000000002,7.60896575,0.0,-0.66,26.25,1746.0,145.0,11850.0,6.108194,0.0,7.55111747563339,-2.27267753,3.775558738,4.756905929,0.0,26.91,0.129,26.32,28.53,0,0,0,0,1,0,76,0,10,0,14,5,1,0,2,5,27,7.55,6,194,0,0,0,0,1,0,1,0,0,0,0,0.0
Pb,207.2,30.3414230127393,82.0,14.0,7.64443042282547,0.0462550399999997,8.30350334,0.0,-0.189999999999998,27.92,2022.0,146.0,11340.0,7.41663,0.0,7.66173175379231,-3.62902961,3.830865877,4.826588558,0.0,28.11,0.13,24.7,30.32,0,0,0,0,1,0,81,0,10,0,14,4,2,0,2,4,28,6.995,6,225,0,0,0,0,0,1,0,1,0,0,0,0.0
Bi,208.9804,35.4834590822064,83.0,15.0,7.82189770424439,0.0783106599999996,8.46315729,0.0,-3.04,29.91,1837.0,148.0,9780.0,7.2855,0.0,8.07839591723356,-3.9736944,4.039197959,5.089070533,0.0,32.95,0.122,25.52,35.38,0,0,0,0,1,0,86,0,10,0,14,3,3,0,2,3,29,0.4,6,12,0,0,0,0,0,0,1,0,1,0,0,0.0
Po,209.0,37.740406388696,84.0,16.0,8.43432665301749,0.11121118875,7.310142205,0.0,-1.23125,37.5,1235.0,140.0,9196.0,8.414,0.0,8.52564343575276,-4.03934834875,4.262821718,5.370818814,0.0,38.73125,0.0,0.0,37.38,0,0,0,1,1,0,91,0,10,0,14,2,4,0,2,2,30,6.8,6,221,0,0,0,0,0,1,0,1,0,0,0,2.0
At,210.0,0.0,85.0,17.0,8.43432665301749,0.11121118875,7.310142205,0.0,-1.23125,37.5,0.0,150.0,0.0,0.0,0.0,8.52564343575276,-4.03934834875,4.262821718,5.370818814,0.0,38.73125,0.0,0.0,39.49,0,0,0,0,0,1,97,0,10,0,14,1,5,0,2,1,31,6.0,6,0,0,0,0,1,0,0,0,0,1,0,1,0.0
Rn,222.0,37887.7995482819,86.0,18.0,8.43432665301749,0.11121118875,7.310142205,0.0,-1.23125,37.5,211.3,150.0,9.73,10.7485,0.0,8.52564343575276,-4.03934834875,4.262821718,5.370818814,0.0,38.73125,0.094,20.786,41.71,0,0,0,0,0,1,103,0,10,0,14,0,6,0,2,0,32,5.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Fr,223.0,0.0,87.0,1.0,8.43432665301749,0.11121118875,7.310142205,0.0,-1.23125,37.5,0.0,260.0,0.0,4.072741,0.0,8.52564343575276,-4.03934834875,4.262821718,5.370818814,0.0,38.73125,0.0,0.0,79.69,1,0,0,0,1,0,6,0,0,0,0,0,0,1,1,1,1,47.85,7,0,0,0,0,0,1,0,0,0,0,0,0,0.0
Ra,226.0,75.0581202258386,88.0,2.0,8.43432665301749,0.11121118875,7.310142205,0.0,-1.23125,37.5,2010.0,221.0,5000.0,5.278423,0.0,8.52564343575276,-4.03934834875,4.262821718,5.370818814,0.0,38.73125,0.0,0.0,68.22,1,0,0,0,1,0,10,0,0,0,0,0,0,0,2,0,2,38.3,7,229,0,0,0,0,0,1,0,1,0,0,0,0.0
Ac,227.0,37.4330862969509,89.0,3.0,8.96878072039237,0.1441117175,6.15712712,0.0,0.577500000000001,45.09,3473.0,215.0,10070.0,5.17,0.0,8.93032620748247,-4.1050022975,4.465163104,5.625752986,0.0,44.5125,0.12,27.2,37.45,0,0,1,0,1,0,14,9,1,0,0,0,0,0,2,9,3,32.1,7,225,0,0,0,0,0,0,1,0,0,0,0,0.0
Th,232.03806,32.86568321477,90.0,3.0,8.07839591723356,0.14599625,7.42513365,0.0,0.580000000000005,32.95,5093.0,206.0,11724.0,6.3067,0.0,8.03071525405441,-7.41254306,4.015357627,5.059033597,0.0,32.37,0.118,27.32,32.86,0,0,1,0,1,0,16,8,2,0,0,0,0,0,2,8,4,32.1,7,225,0,0,0,0,0,0,0,1,0,0,0,0.0
Pa,231.03586,24.9611606283359,91.0,3.0,7.32458092629781,0.17978156,12.94746448,0.0,-0.620000000000001,24.56,4273.0,200.0,15370.0,5.89,0.0,7.38570407738098,-9.49741247,3.692852039,4.652702018,0.0,25.18,0.0,0.0,24.94,0,0,1,0,1,0,18,9,1,12,2,0,0,0,2,21,5,25.4,7,139,0,0,0,0,0,0,0,1,1,0,0,0.0
U,238.02891,20.7488474020455,92.0,3.0,6.86602354655925,0.274925654999999,14.86914267,0.0,0.205000000000002,20.23,4200.0,196.0,19050.0,6.1941,0.0,6.84275255995857,-11.292339955,3.42137628,4.310663995,0.0,20.025,0.116,27.665,21.18,0,0,1,0,1,0,20,9,1,11,3,0,0,0,2,20,6,24.9,7,63,0,0,0,0,0,0,1,1,1,1,0,0.0
Np,237.0,19.2448390132676,93.0,3.0,6.58545926462568,0.4417328362,18.54401272,9.09e-05,-0.603749999999998,17.85,4273.0,190.0,20450.0,6.2657,0.0,6.65888536568129,-12.9403143562,3.329442683,4.194834921,0.0,18.45375,0.0,0.0,19.22,0,0,1,0,1,0,22,9,1,10,4,0,0,0,2,19,7,24.8,7,62,0,0,0,0,0,0,1,1,1,1,0,0.0
Pu,244.0,20.4471640587929,94.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,3503.0,187.0,19816.0,6.026,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,20.04,0,0,1,0,1,0,24,0,0,8,6,0,0,0,2,8,8,24.5,7,11,0,0,0,0,0,0,1,1,1,1,0,0.0
Am,243.0,29.5186850847065,95.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,2284.0,180.0,13670.0,5.9738,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,29.27,0,0,1,0,1,0,26,0,0,7,7,0,0,0,2,7,9,23.3,7,194,0,0,0,0,0,0,1,1,1,1,0,0.0
Cm,247.0,30.3599360941782,96.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,3383.0,169.0,13510.0,5.9914,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,21.04,0,0,1,0,1,0,28,9,1,7,7,0,0,0,2,16,10,23.0,7,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Bk,247.0,27.751200042784,97.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,14780.0,6.1979,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,31.2,0,0,1,0,1,0,30,0,0,5,9,0,0,0,2,5,11,22.7,7,194,0,0,0,0,0,0,1,1,0,0,0,0.0
Cf,251.0,27.6029833216396,98.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,15100.0,6.2817,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,0,1,0,1,0,32,0,0,4,10,0,0,0,2,4,12,20.5,7,194,0,0,0,0,0,0,1,0,0,0,0,0.0
Es,252.0,0.0,99.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,6.42,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,0,1,0,1,0,34,0,0,3,11,0,0,0,2,3,13,19.7,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0
Fm,257.0,0.0,100.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,6.5,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,0,1,0,1,0,36,0,0,2,12,0,0,0,2,2,14,23.8,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0
Md,258.0,0.0,101.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,6.58,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,0,1,0,1,0,38,0,0,1,13,0,0,0,2,1,15,18.2,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0
No,259.0,0.0,102.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,6.65,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,0,1,0,1,0,40,0,0,0,14,0,0,0,2,0,16,16.4,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0
Lr,262.0,0.0,103.0,3.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,4.9,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,1,0,1,0,42,0,0,0,14,5,1,0,2,5,17,0.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0
Rf,265.0,0.0,104.0,4.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,6.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,8,2,0,14,0,0,0,2,8,18,0.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Db,268.0,0.0,105.0,5.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,7,3,0,14,0,0,0,2,7,19,0.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0.0
Sg,271.0,0.0,106.0,6.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,6,4,0,14,0,0,0,2,6,20,0.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0.0
Bh,272.0,0.0,107.0,7.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,5,5,0,14,0,0,0,2,5,21,0.0,7,0,0,0,0,0,0,0,0,1,0,1,1,0.0
Hs,270.0,0.0,108.0,8.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,4,6,0,14,0,0,0,2,4,22,0.0,7,0,0,0,0,0,0,0,1,1,0,0,0,0.0
Mt,276.0,0.0,109.0,9.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,3,7,0,14,0,0,0,2,3,23,0.0,7,0,0,0,0,0,0,0,1,1,0,0,0,0.0
Ds,281.0,0.0,110.0,10.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,1,9,0,14,0,0,1,1,2,24,0.0,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0
Rg,280.0,0.0,111.0,11.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,0,10,0,14,0,0,1,1,1,25,4.06,7,0,0,0,0,0,1,0,1,0,0,0,0,0.0
Cn,285.0,0.0,112.0,12.0,6.43444964983017,0.612362865000001,19.07201771,4.8e-06,-1.43,16.65,0.0,0.0,0.0,0.0,0.0,6.61362352755971,-14.326634305,3.306811764,4.166321749,0.3180036375,18.08,0.0,0.0,27.31,0,1,0,0,1,0,0,0,10,0,14,0,0,0,2,0,26,0.0,7,0,0,0,0,0,1,1,0,0,0,0,0,0.0
